HR,timestamp,period,time_seconds
118.18,10:41:28,pre-test,-300
117.57,10:41:29,pre-test,-299
116.92,10:41:30,pre-test,-298
116.2,10:41:31,pre-test,-297
115.52,10:41:32,pre-test,-296
115.38,10:41:33,pre-test,-295
115.27,10:41:34,pre-test,-294
115.07,10:41:35,pre-test,-293
114.8,10:41:36,pre-test,-292
114.55,10:41:37,pre-test,-291
114.33,10:41:38,pre-test,-290
114.12,10:41:39,pre-test,-289
113.83,10:41:40,pre-test,-288
113.02,10:41:41,pre-test,-287
112.22,10:41:42,pre-test,-286
111.43,10:41:43,pre-test,-285
110.82,10:41:44,pre-test,-284
110.18,10:41:45,pre-test,-283
109.55,10:41:46,pre-test,-282
108.9,10:41:47,pre-test,-281
108.25,10:41:48,pre-test,-280
107.63,10:41:49,pre-test,-279
107.03,10:41:50,pre-test,-278
106.4,10:41:51,pre-test,-277
105.77,10:41:52,pre-test,-276
105.15,10:41:53,pre-test,-275
104.52,10:41:54,pre-test,-274
103.72,10:41:55,pre-test,-273
103.0,10:41:56,pre-test,-272
102.25,10:41:57,pre-test,-271
101.52,10:41:58,pre-test,-270
100.82,10:41:59,pre-test,-269
100.05,10:42:00,pre-test,-268
99.92,10:42:01,pre-test,-267
99.75,10:42:02,pre-test,-266
99.52,10:42:03,pre-test,-265
99.3,10:42:04,pre-test,-264
99.08,10:42:05,pre-test,-263
98.88,10:42:06,pre-test,-262
98.73,10:42:07,pre-test,-261
98.67,10:42:08,pre-test,-260
98.57,10:42:09,pre-test,-259
98.65,10:42:10,pre-test,-258
98.68,10:42:11,pre-test,-257
98.73,10:42:12,pre-test,-256
98.78,10:42:13,pre-test,-255
98.93,10:42:14,pre-test,-254
99.12,10:42:15,pre-test,-253
99.3,10:42:16,pre-test,-252
99.45,10:42:17,pre-test,-251
99.63,10:42:18,pre-test,-250
99.62,10:42:19,pre-test,-249
99.6,10:42:20,pre-test,-248
99.67,10:42:21,pre-test,-247
99.68,10:42:22,pre-test,-246
99.73,10:42:23,pre-test,-245
99.8,10:42:24,pre-test,-244
99.88,10:42:25,pre-test,-243
99.93,10:42:26,pre-test,-242
100.12,10:42:27,pre-test,-241
99.45,10:42:28,pre-test,-240
99.28,10:42:29,pre-test,-239
99.13,10:42:30,pre-test,-238
99.03,10:42:31,pre-test,-237
98.92,10:42:32,pre-test,-236
98.8,10:42:33,pre-test,-235
98.65,10:42:34,pre-test,-234
98.57,10:42:35,pre-test,-233
98.48,10:42:36,pre-test,-232
98.37,10:42:37,pre-test,-231
98.27,10:42:38,pre-test,-230
98.13,10:42:39,pre-test,-229
98.03,10:42:40,pre-test,-228
97.92,10:42:41,pre-test,-227
97.8,10:42:42,pre-test,-226
97.67,10:42:43,pre-test,-225
97.68,10:42:44,pre-test,-224
97.77,10:42:45,pre-test,-223
97.85,10:42:46,pre-test,-222
97.95,10:42:47,pre-test,-221
98.07,10:42:48,pre-test,-220
98.13,10:42:49,pre-test,-219
98.13,10:42:50,pre-test,-218
98.15,10:42:51,pre-test,-217
98.2,10:42:52,pre-test,-216
98.23,10:42:53,pre-test,-215
98.27,10:42:54,pre-test,-214
98.28,10:42:55,pre-test,-213
98.25,10:42:56,pre-test,-212
98.2,10:42:57,pre-test,-211
98.12,10:42:58,pre-test,-210
98.05,10:42:59,pre-test,-209
98.05,10:43:00,pre-test,-208
97.97,10:43:01,pre-test,-207
97.92,10:43:02,pre-test,-206
97.88,10:43:03,pre-test,-205
97.88,10:43:04,pre-test,-204
97.87,10:43:05,pre-test,-203
97.87,10:43:06,pre-test,-202
97.83,10:43:07,pre-test,-201
97.8,10:43:08,pre-test,-200
97.73,10:43:09,pre-test,-199
97.7,10:43:10,pre-test,-198
97.72,10:43:11,pre-test,-197
97.67,10:43:12,pre-test,-196
97.58,10:43:13,pre-test,-195
97.52,10:43:14,pre-test,-194
97.38,10:43:15,pre-test,-193
97.27,10:43:16,pre-test,-192
97.07,10:43:17,pre-test,-191
96.87,10:43:18,pre-test,-190
96.8,10:43:19,pre-test,-189
96.7,10:43:20,pre-test,-188
96.57,10:43:21,pre-test,-187
96.48,10:43:22,pre-test,-186
96.4,10:43:23,pre-test,-185
96.28,10:43:24,pre-test,-184
96.15,10:43:25,pre-test,-183
96.05,10:43:26,pre-test,-182
95.92,10:43:27,pre-test,-181
95.68,10:43:28,pre-test,-180
95.5,10:43:29,pre-test,-179
95.33,10:43:30,pre-test,-178
95.18,10:43:31,pre-test,-177
95.05,10:43:32,pre-test,-176
94.92,10:43:33,pre-test,-175
94.8,10:43:34,pre-test,-174
94.67,10:43:35,pre-test,-173
94.57,10:43:36,pre-test,-172
94.52,10:43:37,pre-test,-171
94.37,10:43:38,pre-test,-170
94.17,10:43:39,pre-test,-169
93.97,10:43:40,pre-test,-168
93.8,10:43:41,pre-test,-167
93.63,10:43:42,pre-test,-166
93.45,10:43:43,pre-test,-165
93.1,10:43:44,pre-test,-164
92.7,10:43:45,pre-test,-163
92.27,10:43:46,pre-test,-162
91.85,10:43:47,pre-test,-161
91.45,10:43:48,pre-test,-160
91.1,10:43:49,pre-test,-159
90.7,10:43:50,pre-test,-158
90.32,10:43:51,pre-test,-157
89.92,10:43:52,pre-test,-156
89.5,10:43:53,pre-test,-155
89.08,10:43:54,pre-test,-154
88.58,10:43:55,pre-test,-153
88.05,10:43:56,pre-test,-152
87.57,10:43:57,pre-test,-151
87.08,10:43:58,pre-test,-150
87.47,10:43:59,pre-test,-149
87.87,10:44:00,pre-test,-148
88.28,10:44:01,pre-test,-147
88.72,10:44:02,pre-test,-146
89.15,10:44:03,pre-test,-145
89.62,10:44:04,pre-test,-144
90.17,10:44:05,pre-test,-143
90.85,10:44:06,pre-test,-142
91.55,10:44:07,pre-test,-141
92.17,10:44:08,pre-test,-140
92.9,10:44:09,pre-test,-139
93.62,10:44:10,pre-test,-138
94.35,10:44:11,pre-test,-137
95.08,10:44:12,pre-test,-136
95.8,10:44:13,pre-test,-135
96.1,10:44:14,pre-test,-134
