HR,timestamp,period,time_seconds
97.68,10:40:01,pre-test,-300
97.78,10:40:02,pre-test,-299
97.87,10:40:03,pre-test,-298
97.97,10:40:04,pre-test,-297
98.08,10:40:05,pre-test,-296
98.2,10:40:06,pre-test,-295
98.37,10:40:07,pre-test,-294
98.47,10:40:08,pre-test,-293
98.6,10:40:09,pre-test,-292
98.43,10:40:10,pre-test,-291
98.28,10:40:11,pre-test,-290
98.55,10:40:12,pre-test,-289
98.82,10:40:13,pre-test,-288
99.12,10:40:14,pre-test,-287
99.4,10:40:15,pre-test,-286
99.72,10:40:16,pre-test,-285
100.15,10:40:17,pre-test,-284
100.62,10:40:18,pre-test,-283
101.12,10:40:19,pre-test,-282
101.57,10:40:20,pre-test,-281
102.02,10:40:21,pre-test,-280
102.3,10:40:22,pre-test,-279
102.6,10:40:23,pre-test,-278
102.88,10:40:24,pre-test,-277
103.12,10:40:25,pre-test,-276
103.72,10:40:26,pre-test,-275
104.37,10:40:27,pre-test,-274
105.03,10:40:28,pre-test,-273
105.72,10:40:29,pre-test,-272
106.4,10:40:30,pre-test,-271
107.08,10:40:31,pre-test,-270
107.77,10:40:32,pre-test,-269
108.45,10:40:33,pre-test,-268
109.18,10:40:34,pre-test,-267
109.87,10:40:35,pre-test,-266
110.55,10:40:36,pre-test,-265
111.25,10:40:37,pre-test,-264
111.98,10:40:38,pre-test,-263
112.73,10:40:39,pre-test,-262
113.52,10:40:40,pre-test,-261
114.27,10:40:41,pre-test,-260
115.1,10:40:42,pre-test,-259
115.88,10:40:43,pre-test,-258
116.73,10:40:44,pre-test,-257
117.53,10:40:45,pre-test,-256
118.4,10:40:46,pre-test,-255
119.25,10:40:47,pre-test,-254
120.08,10:40:48,pre-test,-253
120.92,10:40:49,pre-test,-252
121.32,10:40:50,pre-test,-251
121.68,10:40:51,pre-test,-250
122.0,10:40:52,pre-test,-249
122.38,10:40:53,pre-test,-248
122.58,10:40:54,pre-test,-247
122.7,10:40:55,pre-test,-246
122.77,10:40:56,pre-test,-245
122.88,10:40:57,pre-test,-244
123.1,10:40:58,pre-test,-243
123.27,10:40:59,pre-test,-242
123.4,10:41:00,pre-test,-241
123.65,10:41:01,pre-test,-240
123.93,10:41:02,pre-test,-239
124.27,10:41:03,pre-test,-238
124.58,10:41:04,pre-test,-237
124.93,10:41:05,pre-test,-236
125.27,10:41:06,pre-test,-235
125.62,10:41:07,pre-test,-234
126.03,10:41:08,pre-test,-233
126.37,10:41:09,pre-test,-232
126.7,10:41:10,pre-test,-231
127.0,10:41:11,pre-test,-230
126.87,10:41:12,pre-test,-229
126.52,10:41:13,pre-test,-228
126.13,10:41:14,pre-test,-227
125.75,10:41:15,pre-test,-226
125.28,10:41:16,pre-test,-225
124.72,10:41:17,pre-test,-224
124.15,10:41:18,pre-test,-223
123.6,10:41:19,pre-test,-222
123.07,10:41:20,pre-test,-221
122.52,10:41:21,pre-test,-220
121.98,10:41:22,pre-test,-219
121.4,10:41:23,pre-test,-218
120.85,10:41:24,pre-test,-217
120.3,10:41:25,pre-test,-216
120.08,10:41:26,pre-test,-215
119.82,10:41:27,pre-test,-214
119.67,10:41:28,pre-test,-213
119.7,10:41:29,pre-test,-212
119.72,10:41:30,pre-test,-211
119.75,10:41:31,pre-test,-210
119.8,10:41:32,pre-test,-209
119.82,10:41:33,pre-test,-208
119.83,10:41:34,pre-test,-207
119.88,10:41:35,pre-test,-206
119.9,10:41:36,pre-test,-205
119.62,10:41:37,pre-test,-204
118.92,10:41:38,pre-test,-203
117.95,10:41:39,pre-test,-202
117.02,10:41:40,pre-test,-201
116.13,10:41:41,pre-test,-200
115.25,10:41:42,pre-test,-199
114.38,10:41:43,pre-test,-198
113.48,10:41:44,pre-test,-197
112.67,10:41:45,pre-test,-196
111.82,10:41:46,pre-test,-195
110.97,10:41:47,pre-test,-194
110.13,10:41:48,pre-test,-193
109.25,10:41:49,pre-test,-192
108.8,10:41:50,pre-test,-191
108.35,10:41:51,pre-test,-190
107.87,10:41:52,pre-test,-189
107.35,10:41:53,pre-test,-188
106.98,10:41:54,pre-test,-187
106.7,10:41:55,pre-test,-186
106.48,10:41:56,pre-test,-185
106.28,10:41:57,pre-test,-184
106.1,10:41:58,pre-test,-183
105.95,10:41:59,pre-test,-182
105.87,10:42:00,pre-test,-181
105.73,10:42:01,pre-test,-180
105.62,10:42:02,pre-test,-179
105.48,10:42:03,pre-test,-178
105.37,10:42:04,pre-test,-177
105.27,10:42:05,pre-test,-176
105.13,10:42:06,pre-test,-175
104.97,10:42:07,pre-test,-174
104.8,10:42:08,pre-test,-173
104.82,10:42:09,pre-test,-172
104.85,10:42:10,pre-test,-171
104.9,10:42:11,pre-test,-170
104.93,10:42:12,pre-test,-169
105.15,10:42:13,pre-test,-168
105.35,10:42:14,pre-test,-167
105.53,10:42:15,pre-test,-166
106.02,10:42:16,pre-test,-165
106.47,10:42:17,pre-test,-164
106.9,10:42:18,pre-test,-163
107.3,10:42:19,pre-test,-162
107.72,10:42:20,pre-test,-161
108.03,10:42:21,pre-test,-160
108.38,10:42:22,pre-test,-159
108.75,10:42:23,pre-test,-158
109.07,10:42:24,pre-test,-157
109.4,10:42:25,pre-test,-156
109.02,10:42:26,pre-test,-155
108.67,10:42:27,pre-test,-154
108.15,10:42:28,pre-test,-153
107.42,10:42:29,pre-test,-152
106.7,10:42:30,pre-test,-151
105.97,10:42:31,pre-test,-150
105.22,10:42:32,pre-test,-149
104.53,10:42:33,pre-test,-148
103.68,10:42:34,pre-test,-147
102.87,10:42:35,pre-test,-146
102.02,10:42:36,pre-test,-145
101.45,10:42:37,pre-test,-144
101.23,10:42:38,pre-test,-143
101.23,10:42:39,pre-test,-142
101.18,10:42:40,pre-test,-141
101.12,10:42:41,pre-test,-140
100.85,10:42:42,pre-test,-139
100.65,10:42:43,pre-test,-138
100.9,10:42:44,pre-test,-137
101.05,10:42:45,pre-test,-136
101.22,10:42:46,pre-test,-135
101.38,10:42:47,pre-test,-134
101.53,10:42:48,pre-test,-133
101.72,10:42:49,pre-test,-132
101.93,10:42:50,pre-test,-131
102.13,10:42:51,pre-test,-130
102.38,10:42:52,pre-test,-129
102.67,10:42:53,pre-test,-128
102.95,10:42:54,pre-test,-127
103.43,10:42:55,pre-test,-126
103.9,10:42:56,pre-test,-125
104.33,10:42:57,pre-test,-124
104.78,10:42:58,pre-test,-123
105.25,10:42:59,pre-test,-122
105.38,10:43:00,pre-test,-121
105.53,10:43:01,pre-test,-120
105.63,10:43:02,pre-test,-119
105.47,10:43:03,pre-test,-118
105.32,10:43:04,pre-test,-117
105.13,10:43:05,pre-test,-116
105.05,10:43:06,pre-test,-115
104.98,10:43:07,pre-test,-114
104.93,10:43:08,pre-test,-113
104.75,10:43:09,pre-test,-112
104.57,10:43:10,pre-test,-111
104.43,10:43:11,pre-test,-110
104.32,10:43:12,pre-test,-109
104.2,10:43:13,pre-test,-108
104.12,10:43:14,pre-test,-107
104.03,10:43:15,pre-test,-106
103.68,10:43:16,pre-test,-105
103.62,10:43:17,pre-test,-104
103.6,10:43:18,pre-test,-103
103.67,10:43:19,pre-test,-102
103.7,10:43:20,pre-test,-101
103.88,10:43:21,pre-test,-100
104.02,10:43:22,pre-test,-99
104.15,10:43:23,pre-test,-98
104.33,10:43:24,pre-test,-97
104.53,10:43:25,pre-test,-96
104.73,10:43:26,pre-test,-95
104.88,10:43:27,pre-test,-94
105.05,10:43:28,pre-test,-93
105.2,10:43:29,pre-test,-92
